url,category,confidence,reason
https://www.mdc.edu/procedures/Chapter4/4040.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3243.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4085.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4067.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4055.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4010.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter8/8301.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter1/1170A.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4018.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4096.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/admissions-info/forms/2020/academic-amnesty.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/media/miami-dade-college/dual-enrollment/documents/SYIP-2025-requirements.pdf,Advising & Registration,0.50,keyword:advis(e|ing)|registrat
https://nwsa.mdc.edu/docs/2024-2025-Elementary-and-Secondary-Calendar.pdf,Other/Uncategorized,0.00,no-rule
https://nwsa.mdc.edu/docs/viewbook.pdf,Other/Uncategorized,0.00,no-rule
https://nwsa.mdc.edu/docs/catalogue-2025-2026.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
https://nwsa.mdc.edu/docs/2025-2026-NWSA-AcademicCalendar.pdf,Other/Uncategorized,0.00,no-rule
https://nwsa.mdc.edu/docs/calendar_2025-2026.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/admissions-info/forms/2020/steps-to-submit-florida-residency-remotely.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/florida-residency-checklist.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/2020/florida-residency-checklist-spanish.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/outofstatefeewaiverhsgrads.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/daca-fee-exception.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/florida-residency-appeal.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/procedures/Chapter4/4000.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/admissions-info/forms/2020/closed-class-override-card.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/2020/request-to-change-admissions-term-international-students.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/2020/schedule-change-request.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/ferpa/pdf/authorization-for-release-of-academic-records-to-parents-of-dependent-students.pdf,Policies & Procedures,0.90,path:policy
https://www.mdc.edu/admissions-info/forms/florida-residency-checklist-fillable.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/Florida-residency-checklist-fillable-creole.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/2020/florida-residency-declaration-for-tuition-purposes-v2.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/parental-relationship.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/sworn-affidavit-of-family-ties-in-florida.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/transcripts/docs/ForeignTranscriptsChecklist.pdf,Advising & Registration,0.90,pdf:transcripts
https://www.mdc.edu/registrar/docs/EmergencyOrderForm_EligiblityforInStateTuition.pdf,Advising & Registration,0.90,path:advising
https://www.mdc.edu/admissions-info/forms/2020/fee-exemption-form-for-students-experiencing-homelessness.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/admissions-info/forms/request-for-admission-application-fee-waiver-form-fillable.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/main/images/Self-Service-Student-View-Test-Scores-v2_tcm6-105501.pdf,Testing & Placement,0.50,keyword:test|placement|exam|cl
https://www.mdc.edu/orientation/docs/Onboarding-Checklist.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/orientation/docs/viewbook.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/academics/documents/2022-2024MDCCollegeCatalog.pdf,"Programs, Degrees & Catalog",0.95,pdf:catalog
https://www.mdc.edu/media/miami-dade-college/advisement/documents/AcademicSuspensionDismissalForm.pdf,Advising & Registration,0.90,pdf:advisement
https://www.mdc.edu/media/miami-dade-college/advisement/documents/Advising-syllabus.pdf,Advising & Registration,0.90,pdf:advisement
https://www.mdc.edu/media/miami-dade-college/advisement/documents/student-request-for-a-change-add-of-academic-plan-program.pdf,Advising & Registration,0.90,pdf:advisement
https://www.mdc.edu/transcripts/docs/military-experience-equivalency.pdf,Advising & Registration,0.90,pdf:transcripts
https://www.mdc.edu/media/miami-dade-college/veterans-amp-militaryservices/docs/cohort-default-rates.pdf,Veterans & Military,0.50,keyword:veteran|military|va
https://www.mdc.edu/media/miami-dade-college/veterans-amp-militaryservices/docs/VA-Work-Study-Application-Information.pdf,Veterans & Military,0.50,keyword:veteran|military|va
https://www.mdc.edu/media/miami-dade-college/veterans-amp-militaryservices/docs/tuition-waiver.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/veterans-amp-militaryservices/docs/request-fee-waiver.pdf,Costs & Payments,0.50,keyword:tuition|fee(s)?|paymen
https://www.mdc.edu/media/miami-dade-college/veterans-amp-militaryservices/docs/MentorHandbookMDC.pdf,Veterans & Military,0.50,keyword:veteran|military|va
https://www.mdc.edu/internationalstudents/documents/guide.pdf,International Students,0.95,path:intl
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Self-Service-Student-View-Test-Scores-v2_tcm6-105501.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/CLEP-and-AP-Overlap-Subjects.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/CLEPResearchSummary_PlacementValidity.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/CLEP-Equivalency-Chart.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/Modern_States_MDC_Flyer.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/mdcworks/docs/florida-ready-to-work.pdf,Career Services (MDC WORKS),0.90,path:mdcworks
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/FLCivicLiteracyModernStates.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/main/images/CART_Periodic_Table_tcm6-98981.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/main/images/CHM1025_Competencies_tcm6-99035.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Steps-to-Access-Student-Score-Share_tcm6-106334.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/CART-Eligible-Programs-Chart.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/surveys-timeline.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Placement-Criteria-Appendix-B.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Placement-Criteria-Appendix-C.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Placement-Criteria-Appendix-D.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Placement-Criteria-Appendix-E.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Placement-Criteria-Appendix-F.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Placement-Criteria-Appendix-G.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Placement-Criteria-Appendix-H.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Placement-Criteria-Appendix-I.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/Placement-Document-2025-2026.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/Placement-Criteria-Review-Process.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Assessment-Guide-for-Demonstrated-Readiness-for-Dual-Enrollment-Participation-(2025-2026).pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Test-Score-Quck-Guide-2025-2026-R.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Alternate-Methods_2025-2026.pdf,Testing & Placement,0.90,pdf:testing
https://www.mdc.edu/admissions/forms/records-change-form-fillable.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/student-financial-services/docs/foa_completion_steps.pdf,Costs & Payments,0.90,path:costs
http://www.mdc.edu/hialeah/documents/CafeCultura%202014_4.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/2017/Cash-Deposit-Remittance-Report.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/forms/organization-registration-form.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/forms/member-form.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/2017/Registered-Student-Organization-Requirements.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/forms/funds-request-form.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/2017/Student-Org-Advsr-Guide.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/forms/constitution-template.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/Travel Advance for Student Svcs Monies.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/Student Travel Packet.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/documents/2016/Student Life Constitution Template.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/documents/2018/off-campus-activity-student-agreement-form.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/documents/2016/Cash-Deposit-Remittance-Report.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/documents/2015/Student-Life-Student-Travel-Packet-Checklist_v2.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/documents/2018/student-life-travel.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/documents/2018/travelstreamlineprocedures-presentation.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/kendall/documents/2018/off-campus-activity-student-agreement.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/procedures/Chapter4/4072.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4028.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4070.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4073.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter4/4097.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/procedures/Chapter3/3450.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/policy/Chapter3/03-III-34.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/policy/Chapter4/04-IV-03.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/padron/documents/student-organization-guidelines.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/padron/documents/P-2-FORM.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/padron/documents/travel-advance-for-student-form.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/padron/documents/student-interest-form.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/padron/documents/student-organization-bylaws.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/media/miami-dade-college/public-safety-and-emergency-preparedness/docs/annual-security-report-2022.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/transcripts/docs/transcript.pdf,Advising & Registration,0.90,pdf:transcripts
http://www.mdc.edu/transcripts/docs/TranscriptRequestFormforActiveDutyandVeteranStudents.pdf,Advising & Registration,0.90,pdf:transcripts
http://www.mdc.edu/procedures/Chapter4/4009.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4035.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/policy/Chapter1/01-I-19.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4025.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4075.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter1/1409.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4030.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter1/1665.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/policy/Chapter1/01-I-21.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4015.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/rightsandresponsibilities/docs/2021_Guidelines-for-recording-lectures-HB-233.pdf,Policies & Procedures,0.90,path:policy
http://www.mdc.edu/procedures/Chapter4/4040.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter3/3243.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4085.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4067.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4055.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4010.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter8/8301.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4032.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter1/1170A.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4018.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/procedures/Chapter4/4096.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/admissions-info/forms/florida-residency-appeal.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/2020/steps-to-submit-florida-residency-remotely.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/florida-residency-checklist.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/2020/florida-residency-checklist-spanish.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/outofstatefeewaiverhsgrads.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/daca-fee-exception.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/procedures/Chapter4/4000.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/admissions-info/forms/2020/closed-class-override-card.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/2020/request-to-change-admissions-term-international-students.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/2020/schedule-change-request.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/florida-residency-checklist-fillable.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/Florida-residency-checklist-fillable-creole.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/2020/florida-residency-declaration-for-tuition-purposes-v2.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/parental-relationship.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/sworn-affidavit-of-family-ties-in-florida.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/2020/academic-amnesty.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/registrar/docs/EmergencyOrderForm_EligiblityforInStateTuition.pdf,Advising & Registration,0.90,path:advising
http://www.mdc.edu/admissions-info/forms/2020/fee-exemption-form-for-students-experiencing-homelessness.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/admissions-info/forms/request-for-admission-application-fee-waiver-form-fillable.pdf,Admissions & Getting Started,0.90,path:admissions
http://www.mdc.edu/media/miami-dade-college/advisement/documents/academic-amnesty.pdf,Advising & Registration,0.90,pdf:advisement
http://www.mdc.edu/media/miami-dade-college/advisement/documents/reverse-transfer-form.pdf,Advising & Registration,0.90,pdf:advisement
http://www.mdc.edu/media/miami-dade-college/smart/documents/smart-plan-template.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/media/miami-dade-college/smart/documents/hialeah-crosswalk-202109.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/media/miami-dade-college/smart/documents/homestead-crosswalk-202109.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/media/miami-dade-college/smart/documents/kendall-campus-crosswalk-202109.pdf,Campuses & Locations,0.45,keyword:campus|parking|map|dir
http://www.mdc.edu/media/miami-dade-college/smart/documents/medical-campus-map-crosswalk-2021.pdf,Campuses & Locations,0.45,keyword:campus|parking|map|dir
http://www.mdc.edu/media/miami-dade-college/smart/documents/north-campus-crosswalk-2021.pdf,Campuses & Locations,0.45,keyword:campus|parking|map|dir
http://www.mdc.edu/media/miami-dade-college/smart/documents/padron-campus-crosswalk-2021.pdf,Campuses & Locations,0.45,keyword:campus|parking|map|dir
http://www.mdc.edu/media/miami-dade-college/smart/documents/meek-center-holistic-resources.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/media/miami-dade-college/smart/documents/west-campus-crosswalk-202109.pdf,Campuses & Locations,0.45,keyword:campus|parking|map|dir
http://www.mdc.edu/media/miami-dade-college/smart/documents/wolfson-campus-crosswalk-202109.pdf,Campuses & Locations,0.45,keyword:campus|parking|map|dir
https://www.mdc.edu/career-exploration/docs/MDCAcademicPathways_HollandCodeType_508.pdf,Career Services (MDC WORKS),0.45,keyword:career|internship|resu
https://www.mdc.edu/career-exploration/docs/CE_CareerAssessAnalysis_030118_508.pdf,Career Services (MDC WORKS),0.45,keyword:career|internship|resu
http://www.mdc.edu/career-exploration/docs/MDCAcademicPathways_HollandCodeType_508.pdf,Career Services (MDC WORKS),0.45,keyword:career|internship|resu
http://www.mdc.edu/career-exploration/docs/CE_CareerAssessAnalysis_030118_508.pdf,Career Services (MDC WORKS),0.45,keyword:career|internship|resu
http://www.mdc.edu/career-exploration/docs/CE_Focus2Activity_011918_508.pdf,Career Services (MDC WORKS),0.45,keyword:career|internship|resu
http://www.mdc.edu/academics/documents/academic-programs-cip.pdf,"Programs, Degrees & Catalog",0.90,path:academics
http://www.mdc.edu/about/pdf/financial-obligation-agreement.pdf,Costs & Payments,0.95,pdf:foa
http://www.mdc.edu/coi/documents/coi-faq.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/coi/documents/Brochure.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/racquet-sports-complex/request_agreement_form_2024.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/preventsexualviolence/docs/sexual-violence-resources.pdf,Public Safety & Emergency,0.85,path:safety
https://www.mdc.edu/preventsexualviolence/docs/shark-initiative-brochure.pdf,Public Safety & Emergency,0.85,path:safety
https://www.mdc.edu/preventsexualviolence/docs/community-resources-palm-card.pdf,Public Safety & Emergency,0.85,path:safety
https://www.mdc.edu/medical/documents/ClinicalAffiliatesCOVID.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/admissions-info/forms/2020/request-to-change-admissions-term-form.pdf,Admissions & Getting Started,0.90,path:admissions
https://www.mdc.edu/hialeah/documents/AcceleratedBusinessBASWeekendProgram.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/hialeah/documents/AcceleratedGenericNursingASN.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/cloudcomputingcenter/downloads/Building-a-Cloud-Ecosystem.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/kendall/documents/2020/kendall-campus-remote-directory.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/medical/documents/medical-information-sessions.pdf,Campuses & Locations,0.95,path:campus
http://www.mdc.edu/medical/documents/ClinicalAffiliatesCOVID.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/academics/programs/ps/23031.pdf,Portals & Systems,0.90,path:portal-marker
https://www.mdc.edu/academics/programs/ps/23028.pdf,Portals & Systems,0.90,path:portal-marker
https://www.mdc.edu/academics/programs/ps/23027.pdf,Portals & Systems,0.90,path:portal-marker
https://www.mdc.edu/academics/programs/ps/23025.pdf,Portals & Systems,0.90,path:portal-marker
https://www.mdc.edu/academics/programs/ps/23026.pdf,Portals & Systems,0.90,path:portal-marker
https://www.mdc.edu/medicaltechnology/CLS_program-information.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
https://www.mdc.edu/histotechnologybas/docs/program-information.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
https://www.mdc.edu/histotechnologybas/docs/StudentHandbook2022.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/physicaltherapistassistant/pdf/financial-fact-sheet.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/radiography/pdf/School-of-Health-Sciences-Radiography-Program.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
https://www.mdc.edu/radiography/pdf/radiography-program-student-handbook.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
https://www.mdc.edu/pdf/catalog/CollegeCatalog02-04/GraduationRequirements.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
https://www.mdc.edu/academics/programs/ps/23046.pdf,Portals & Systems,0.90,path:portal-marker
https://www.mdc.edu/academics/programs/ps/23067.pdf,Portals & Systems,0.90,path:portal-marker
https://www.mdc.edu/academics/programs/csg/AS_RespiratoryCare_csg.pdf,"Programs, Degrees & Catalog",0.90,path:academics
https://www.mdc.edu/academics/programs/csg/AS_RespiratoryCareAccelerated-CRTtoRRT_csg.pdf,"Programs, Degrees & Catalog",0.90,path:academics
https://www.mdc.edu/medical/documents/hsc-exemption-application-form.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/north/documents/map-sculpture-park.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/cloudcomputingcenter/downloads/Bridging-Cloud-Education-and-Career.pdf,Career Services (MDC WORKS),0.45,keyword:career|internship|resu
https://www.mdc.edu/cloudcomputingcenter/downloads/Launching-Students-in-Cloud-Careers.pdf,Career Services (MDC WORKS),0.45,keyword:career|internship|resu
https://www.mdc.edu/media/miami-dade-college/trio-eoc/docs/trio-eoc-flyer.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/opening-gateways/documents/GatewaysInformedConsent.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/kendall/documents/2020/kendall-campus-remote-directory.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/procedures/Chapter1/1433.pdf,Policies & Procedures,0.95,pdf:policy
http://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/View-My-Evaluated-Credit-By-Exam.pdf,Testing & Placement,0.90,pdf:testing
http://www.mdc.edu/media/miami-dade-college/testing-and-assessment/documents/view-my-test-scores.pdf,Testing & Placement,0.90,pdf:testing
http://my.mdc.edu/docs/go-mobile-with-miami-dade-transit-v2.pdf,Portals & Systems,1.00,host:portal
https://www.mdc.edu/north/funeralsciences/docs/fse-plo.pdf,Campuses & Locations,0.95,path:campus
https://www.mdc.edu/media/miami-dade-college/facilities-management/documents/whole_survey_report_2025-2030.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/facilities-management/documents/capital_improvement_program_20252026.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
https://www.mdc.edu/media/miami-dade-college/facilities-management/documents/MDC-Floor-and-Room-Numbering-Guidelines.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/media/miami-dade-college/facilities-management/documents/MDC-Design-Criteria-2.25.20_2.pdf,Other/Uncategorized,0.00,no-rule
https://www.mdc.edu/ferpa/pdf/request-prevent-disclosure.pdf,Policies & Procedures,0.90,path:policy
https://www.mdc.edu/ferpa/pdf/authorization-for-release-of-educational-records.pdf,Policies & Procedures,0.90,path:policy
http://www.mdc.edu/kendall/documents/2019/kendallcampus-map.pdf,Campuses & Locations,0.95,path:campus
http://www.mdc.edu/media/miami-dade-college/facilities-management/documents/whole_survey_report_2025-2030.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/media/miami-dade-college/facilities-management/documents/capital_improvement_program_20252026.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
http://www.mdc.edu/media/miami-dade-college/facilities-management/documents/MDC-Floor-and-Room-Numbering-Guidelines.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/media/miami-dade-college/facilities-management/documents/MDC-Design-Criteria-2.25.20_2.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/future-students/docs/2021/associate-in-arts-pathway-guide-effective-2217.pdf,Other/Uncategorized,0.00,no-rule
http://www.mdc.edu/media/miami-dade-college/workforce-programs-and-professional-learning/docs/academic_schools_booklet_update_08112025_final.pdf,"Programs, Degrees & Catalog",0.50,keyword:degree|program|certifi
http://www.mdc.edu/policy/Chapter1/01-I-72.pdf,Policies & Procedures,0.95,pdf:policy
https://www.mdc.edu/media/miami-dade-college/assessment-evaluation-and-testing/documents/Guidance-for-Test-Takers-taking-High-Stakes-Exams.pdf,Testing & Placement,0.90,pdf:testing
http://www.mdc.edu/media/miami-dade-college/transfer-information/documents/CareerAssessmentAnalysis.pdf,Career Services (MDC WORKS),0.45,keyword:career|internship|resu
http://www.mdc.edu/media/miami-dade-college/transfer-information/documents/CollegeUnivDatabase.pdf,Library & Research,0.50,keyword:library|database|resea
